Time,Resource,Zone,vS_FLEX,vCHARGE_FLEX,vF_CAP
8,1,1,-7854.221196309925,0.0,7629.311673469388
9,1,1,-8843.152435793792,0.0,9867.523224489796
9,1,1,-11496.952435793792,0.0,12455.595000000001
9,1,1,-5751.0174822417175,5745.934953552075,9950.78
9,1,1,-3454.2984822417175,4950.519,4950.519
9,1,1,-1312.2218304302683,3533.2300000000005,3533.2300000000005
9,1,1,-503.99930720630573,2134.86,2134.86
9,1,1,653.3586927936944,1157.3580000000002,1157.3580000000002
9,1,1,653.3586927936944,787.952,787.952
10,1,1,187.03269279369442,0.0,466.326
10,1,1,187.03269279369442,307.675,307.675
10,1,1,187.03269279369442,147.78,147.78
10,1,1,187.03269279369442,176.078,176.078
10,1,1,187.03269279369442,131.06,131.06
10,1,1,187.03269279369442,534.872,534.872
10,1,1,187.03269279369442,1427.7569999999998,1427.7569999999998
10,1,1,305.97469279369443,2772.742,2772.742
11,1,1,719.4206927936943,3067.246,3067.246
11,1,1,1011.9386927936939,2946.3179999999998,2946.3179999999998
11,1,1,-1641.8613072063063,0.0,3411.56506122449
11,1,1,-3522.5712516134136,773.0900555928924,4248.700591836735
11,1,1,-6176.371251613414,0.0,4807.859020408163
11,1,1,-8229.081196020521,601.0900555928924,4954.654081632652
11,1,1,-4149.662148351641,5015.783346938775,5015.783346938775
11,1,1,1962.1015659340728,6111.763714285714,6111.763714285714
12,1,1,-27.175031996508096,0.0,8422.67669387755
12,1,1,-2357.1425087725456,0.0,10549.544
12,1,1,5524.614334665206,7881.756843437752,8582.722
12,1,1,2870.814334665206,0.0,4347.077
12,1,1,3497.8503303605876,3122.532,3122.532
12,1,1,3060.281908641711,0.0,1887.6200000000001
12,1,1,1978.2579086417113,0.0,1082.024
12,1,1,1978.2579086417113,718.812,718.812
13,1,1,1978.2579086417113,464.1,464.1
13,1,1,1978.2579086417113,312.425,312.425
13,1,1,1978.2579086417113,147.864,147.864
13,1,1,1978.2579086417113,175.826,175.826
13,1,1,1978.2579086417113,130.8,130.8
13,1,1,1978.2579086417113,530.6909999999999,530.6909999999999
13,1,1,1978.2579086417113,1398.1879999999999,1398.1879999999999
13,1,1,-675.5420913582889,0.0,2714.7960000000003
14,1,1,-294.33209135828884,3035.01,3035.01
14,1,1,-2.1720913582889807,2945.96,2945.96
14,1,1,-2655.972091358289,0.0,3451.758612244898
14,1,1,-4861.682035765396,448.09005559289244,4305.693387755102
14,1,1,-6940.391980172504,575.0900555928924,4898.72381632653
14,1,1,-3849.082901891379,5076.043367346939,5076.043367346939
14,1,1,-3849.082901891379,0.0,5219.869387755101
14,1,1,154.0254219211049,6475.927265306122,6475.927265306122
15,1,1,0.0,1747.9308891506766,8760.939489795917
15,1,1,-2324.4674767760375,0.0,10630.006
15,1,1,4025.146558343168,6763.328304558721,8268.944
15,1,1,3243.441267938183,0.0,4146.228
15,1,1,4431.830791162144,2953.638,2953.638
15,1,1,2671.106791162144,0.0,1760.724
15,1,1,3637.7127911621437,966.606,966.606
15,1,1,2964.0827911621436,0.0,673.63
16,1,1,2964.0827911621436,460.97999999999996,460.97999999999996
16,1,1,2964.0827911621436,308.421,308.421
16,1,1,2964.0827911621436,146.874,146.874
16,1,1,2964.0827911621436,172.155,172.155
16,1,1,2964.0827911621436,130.22899999999998,130.22899999999998
16,1,1,2964.0827911621436,515.84,515.84
16,1,1,2964.0827911621436,1398.4950000000001,1398.4950000000001
16,1,1,310.28279116214344,0.0,2717.3999999999996
17,1,1,730.6827911621435,3074.2000000000003,3074.2000000000003
17,1,1,-1923.1172088378567,0.0,3007.422
17,1,1,-991.0622904705101,3585.8549183673467,3585.8549183673467
17,1,1,-2934.772234877618,710.0900555928924,4489.599673469388
17,1,1,-4490.482179284725,1098.0900555928924,5191.122857142857
17,1,1,936.3599839805811,5426.842163265306,5426.842163265306
17,1,1,-1717.440016019419,0.0,5621.62693877551
17,1,1,-1717.440016019419,0.0,6996.146326530612
18,1,1,0.0,4371.240016019419,9417.480061224489
18,1,1,6712.341873765859,7201.4801969898235,11117.898
18,1,1,4462.374396989821,0.0,8292.606
18,1,1,1808.5743969898213,0.0,4061.725
18,1,1,-845.2256030101789,0.0,2866.737
18,1,1,-845.2256030101789,1743.525,1743.525
18,1,1,119.83239698982106,965.058,965.058
18,1,1,119.83239698982106,704.704,704.704
19,1,1,-1036.454603010179,0.0,1156.287
19,1,1,-1036.454603010179,523.71,523.71
19,1,1,-1010.7650247290549,415.584,415.584
19,1,1,-1010.7650247290549,268.488,268.488
19,1,1,-1010.7650247290549,68.028,68.028
19,1,1,-1010.7650247290549,199.32500000000002,199.32500000000002
19,1,1,-1010.7650247290549,382.478,382.478
19,1,1,-1010.7650247290549,729.524,729.524
20,1,1,-1010.7650247290549,1493.521,1493.521
20,1,1,-3664.565024729055,0.0,2727.27
20,1,1,-2474.1031879943616,3844.2618367346936,3844.2618367346936
20,1,1,19.06730180155637,5146.970489795918,5146.970489795918
20,1,1,-2360.6426426055514,274.09005559289244,6512.794122448979
20,1,1,-1651.5306971269872,3362.911945478564,6724.234693877551
20,1,1,4463.466078383216,6114.996775510203,6114.996775510203
20,1,1,1955.4515372990238,0.0,5575.071918367346
21,1,1,0.0,0.0,6279.069142857143
21,1,1,-942.4674767760375,0.0,5859.91
21,1,1,-1467.2901831218696,0.0,8298.608
21,1,1,1628.2447704302049,5749.334953552075,8006.7609999999995
21,1,1,-1025.5552295697953,0.0,6453.312
21,1,1,-1663.5227063458328,0.0,4596.75
21,1,1,-4317.322706345833,0.0,3083.808
21,1,1,-6120.912706345833,0.0,1803.59
22,1,1,-308.85595785669454,969.0,969.0
22,1,1,-723.9679578566945,0.0,415.11199999999997
22,1,1,-723.9679578566945,342.25800000000004,342.25800000000004
22,1,1,-723.9679578566945,224.542,224.542
22,1,1,-723.9679578566945,59.5,59.5
22,1,1,-723.9679578566945,159.588,159.588
22,1,1,-723.9679578566945,312.8,312.8
22,1,1,-723.9679578566945,591.888,591.888
23,1,1,-1947.0929578566945,0.0,1223.125
23,1,1,-1947.0929578566945,2274.402,2274.402
23,1,1,-2959.5985372819305,1641.294420574764,3237.126775510204
23,1,1,-5613.398537281931,0.0,4423.889387755102
23,1,1,-7066.226868117161,0.0,5566.189806122449
23,1,1,-7533.737371618193,2186.289496498968,5741.069663265306
23,1,1,-9533.68211986768,0.0,4551.360051020408
23,1,1,-4778.14548721462,4755.536632653061,4755.536632653061
24,1,1,0.0,5402.9643367346935,5402.9643367346935
24,1,1,-507.46747677603753,0.0,5089.851000000001
24,1,1,-2751.3458984949134,0.0,6071.150000000001
24,1,1,2535.706624729049,6796.68,6796.68
24,1,1,289.530304729049,0.0,5973.125
24,1,1,-1956.646015270951,0.0,4704.759
24,1,1,131.80966472904765,2701.0,2701.0
24,1,1,131.80966472904765,1633.632,1633.632
25,1,1,-235.96033527095238,0.0,367.77000000000004
25,1,1,-235.96033527095238,252.8,252.8
25,1,1,-235.96033527095238,130.296,130.296
25,1,1,-235.96033527095238,155.092,155.092
25,1,1,-235.96033527095238,114.79,114.79
25,1,1,-713.3923352709523,0.0,477.432
25,1,1,-1987.0723352709524,0.0,1273.68
25,1,1,-1651.700655270953,2581.548,2581.548
26,1,1,-955.3289752709528,2942.5480000000002,2942.5480000000002
26,1,1,-3382.796452046991,0.0,2866.368
26,1,1,-2038.842166291363,3408.839448979592,3408.839448979592
26,1,1,-4692.6421662913635,0.0,4360.008612244898
26,1,1,-7346.442166291364,0.0,4992.28112244898
26,1,1,-9284.774559678064,715.4676066132993,5118.888183673469
26,1,1,-10680.808362984713,0.0,4760.469081632653
26,1,1,-12353.318866485735,981.2894964989791,6601.5540612244895
27,1,1,-13699.439130712031,0.0,9113.182030612244
27,1,1,-13699.439130712031,0.0,10563.547999999999
27,1,1,-16353.23913071203,0.0,6974.432000000001
27,1,1,-14982.157341460212,3795.435,3795.435
27,1,1,-17635.957341460213,0.0,2965.284
27,1,1,-16184.642263179088,1818.1290000000001,1818.1290000000001
27,1,1,-15211.466263179089,973.1759999999999,973.1759999999999
27,1,1,-15211.466263179089,609.168,609.168
28,1,1,-15211.466263179089,396.474,396.474
28,1,1,-15211.466263179089,281.12,281.12
28,1,1,-15211.466263179089,149.772,149.772
28,1,1,-15211.466263179089,173.728,173.728
28,1,1,-15211.466263179089,134.82,134.82
28,1,1,-15211.466263179089,500.89700000000005,500.89700000000005
28,1,1,-15211.466263179089,1357.3,1357.3
28,1,1,-15156.68326317909,2708.583,2708.583
29,1,1,-14742.93726317909,3067.546,3067.546
29,1,1,-14417.906263179091,2978.831,2978.831
29,1,1,-16438.23459401432,0.0,3603.670510204082
29,1,1,-14469.171185851057,4622.8634081632645,4622.8634081632645
29,1,1,-9893.564810586275,5285.426785714286,5285.426785714286
29,1,1,-12547.364810586274,0.0,5488.968112244898
29,1,1,-9829.995800382192,5371.169010204081,5371.169010204081
29,1,1,-2776.6657731214773,7132.387387755102,7132.387387755102
30,1,1,-5430.4657731214775,0.0,9763.74262244898
30,1,1,-7993.433249897515,0.0,11111.199999999999
30,1,1,-1530.9398713423543,7307.694,7307.694
30,1,1,-381.6908713423545,3803.049,3803.049
30,1,1,-3035.4908713423547,0.0,3085.245
30,1,1,-3035.4908713423547,1968.986,1968.986
30,1,1,-3312.681191342355,0.0,1070.375
30,1,1,-2699.3971913423547,613.284,613.284
31,1,1,-2699.3971913423547,396.888,396.888
31,1,1,-2978.4451913423545,0.0,279.048
31,1,1,-2883.4414179556516,148.596,148.596
31,1,1,-2883.4414179556516,170.96,170.96
31,1,1,-2883.4414179556516,131.364,131.364
31,1,1,-3406.9534179556513,0.0,523.512
31,1,1,-2741.1379604887243,1425.7,1425.7
31,1,1,-4976.10543726476,0.0,2734.272
32,1,1,-4511.625437264761,3118.2799999999997,3118.2799999999997
32,1,1,-7165.425437264761,0.0,3031.2810000000004
32,1,1,-6142.458661754557,3676.7667755102043,3676.7667755102043
32,1,1,-4129.403253591293,4666.855408163265,4666.855408163265
32,1,1,-6483.364255182791,0.0,5349.921918367347
32,1,1,-7308.696648569492,1828.4676066132993,5627.71337755102
32,1,1,-2880.4509835536737,5226.460275510204,5226.460275510204
32,1,1,-5534.250983553674,0.0,7296.582520408163
33,1,1,-5359.152789910366,1903.7398616422438,9851.24462244898
33,1,1,-6693.486954641006,0.0,11326.114
33,1,1,-8347.954431417043,0.0,7240.203
33,1,1,-7165.054431417044,3836.7,3836.7
33,1,1,-9818.854431417043,0.0,3077.972
33,1,1,-9818.854431417043,0.0,1814.592
33,1,1,-9818.854431417043,1067.5,1067.5
33,1,1,-9786.267380664602,652.12,652.12
34,1,1,-9764.841802383478,453.26800000000003,453.26800000000003
34,1,1,-9764.841802383478,295.62600000000003,295.62600000000003
34,1,1,-9764.841802383478,158.1,158.1
34,1,1,-9705.638224102355,179.894,179.894
34,1,1,-9705.638224102355,140.452,140.452
34,1,1,-9705.638224102355,554.083,554.083
34,1,1,-9705.638224102355,1473.747,1473.747
34,1,1,-7757.423700878393,2901.888,2901.888
35,1,1,-10411.223700878392,0.0,3222.936
35,1,1,-9917.174700878393,3147.8489999999997,3147.8489999999997
35,1,1,-7439.83253674413,3812.7915714285714,3812.7915714285714
35,1,1,-8701.164930130832,1392.4676066132988,4830.950204081632
35,1,1,-5769.606083192056,5585.358846938776,5585.358846938776
35,1,1,-6603.218299764013,0.0,5861.843173469388
35,1,1,-8715.752103070663,0.0,5519.465204081633
35,1,1,-2477.1786634977316,7640.267846938776,7640.267846938776
36,1,1,-5130.978663497732,0.0,10479.672612244898
36,1,1,-7784.778663497732,0.0,11987.745
36,1,1,-9975.39614027377,0.0,7896.540000000001
36,1,1,-11216.363617049807,0.0,4030.476
36,1,1,-10016.083768531398,3175.9,3175.9
36,1,1,-8045.386768531398,1970.6970000000001,1970.6970000000001
36,1,1,-8319.694690250275,0.0,1113.141
36,1,1,-7623.438690250275,696.256,696.256
37,1,1,-7623.438690250275,412.14300000000003,412.14300000000003
37,1,1,-7623.438690250275,288.84000000000003,288.84000000000003
37,1,1,-7466.523690250275,156.915,156.915
37,1,1,-7466.523690250275,176.086,176.086
37,1,1,-7466.523690250275,136.968,136.968
37,1,1,-7271.004639497732,548.064,548.064
37,1,1,-8573.484361697332,0.0,1493.036
37,1,1,-11227.284361697333,0.0,2801.931
38,1,1,-10682.744361697332,3198.34,3198.34
38,1,1,-10154.739361697333,3181.805,3181.805
38,1,1,-12808.539361697334,0.0,3941.10443877551
38,1,1,-10373.341157615701,5088.998204081632,5088.998204081632
38,1,1,-5621.262690514186,5938.074846938775,5938.074846938775
38,1,1,-2045.3706496978593,6229.692040816327,6229.692040816327
38,1,1,-4191.770983616754,0.0,6028.46693877551
38,1,1,-6845.570983616754,0.0,8337.91831632653
39,1,1,-9030.204786923405,0.0,11249.913285714287
39,1,1,1087.552056514347,10117.756843437752,12472.05
39,1,1,-1566.2479434856532,0.0,7972.839000000001
39,1,1,-4220.047943485653,0.0,3980.9
39,1,1,-3769.1359434856536,3104.712,3104.712
39,1,1,-2459.1503652045294,1968.576,1968.576
39,1,1,-1326.3103652045295,1132.84,1132.84
39,1,1,-553.0103652045295,773.3,773.3
40,1,1,-553.0103652045295,0.0,1079.68
40,1,1,-68.01736520452954,484.993,484.993
40,1,1,-68.01736520452954,430.014,430.014
40,1,1,-68.01736520452954,280.02,280.02
40,1,1,-68.01736520452954,74.249,74.249
40,1,1,40.50013479547306,207.917,207.917
40,1,1,456.30613479547304,415.806,415.806
40,1,1,456.30613479547304,735.878,735.878
41,1,1,-474.4668144519842,0.0,1499.14
41,1,1,-2814.96923617086,0.0,2875.752
41,1,1,-1213.1616851504518,4255.607551020408,4255.607551020408
41,1,1,-3866.961685150452,0.0,5786.435969387755
41,1,1,995.9974985230169,7516.759183673469,7516.759183673469
41,1,1,-1657.8025014769833,0.0,7868.836775510204
41,1,1,2413.7243964822005,6725.326897959184,6725.326897959184
41,1,1,2413.7243964822005,0.0,7162.67687755102
42,1,1,0.0,0.0,7913.4444489795915
42,1,1,-181.6431565622488,2472.1568434377514,7152.295
42,1,1,-2423.6106333382863,0.0,8036.0160000000005
42,1,1,-2423.6106333382863,0.0,8010.438000000001
42,1,1,-4440.078110114324,0.0,6771.36
42,1,1,-1080.9565318331995,4734.0,4734.0
42,1,1,757.0224638621814,3256.494,3256.494
42,1,1,-308.85595785669454,0.0,1928.988
43,1,1,-11365.781753762712,944.5848434377517,1155.086
43,1,1,-11660.597753762713,0.0,294.81600000000003
43,1,1,-11660.597753762713,469.56,469.56
43,1,1,-11660.597753762713,309.096,309.096
43,1,1,-11660.597753762713,78.666,78.666
43,1,1,-11660.597753762713,216.22,216.22
43,1,1,-11660.597753762713,423.94599999999997,423.94599999999997
43,1,1,-11660.597753762713,722.052,722.052
44,1,1,-13115.237753762713,0.0,1454.64
44,1,1,-15769.037753762714,0.0,2762.172
44,1,1,-18422.837753762713,0.0,4059.188979591837
44,1,1,-19672.037494088192,1404.600259674523,5623.398877551021
44,1,1,-19576.237234413667,2749.600259674523,7524.475102040816
44,1,1,-22230.037234413667,0.0,8065.194081632652
44,1,1,-23555.236974739146,1328.600259674523,7619.880979591837
44,1,1,-22426.614825178942,3782.4221495602033,7852.002734693877
45,1,1,-23777.814565504417,1302.600259674523,9009.503265306123
45,1,1,-26431.614565504417,0.0,8082.9980000000005
45,1,1,-28729.079611952344,356.33495355207515,9159.516
45,1,1,-31382.879611952343,0.0,8693.807999999999
45,1,1,-34036.67961195234,0.0,7198.786
45,1,1,-36503.55803367122,0.0,4891.311
45,1,1,-38172.936455390096,0.0,3277.308
45,1,1,-39199.81487710897,0.0,1840.2839999999999
46,1,1,-39445.93803367122,220.35684343775347,466.48
46,1,1,-39669.634033671224,0.0,223.696
46,1,1,-39669.634033671224,180.48,180.48
46,1,1,-39669.634033671224,200.79,200.79
46,1,1,-39669.634033671224,156.016,156.016
46,1,1,-39669.634033671224,568.841,568.841
46,1,1,-39669.634033671224,1362.256,1362.256
46,1,1,-42060.94403367122,0.0,2391.31
47,1,1,-44714.744033671224,0.0,2758.1220000000003
47,1,1,-47368.54403367123,0.0,2856.36
47,1,1,-50022.34403367123,0.0,3655.587755102041
47,1,1,-47795.2132173447,4880.93081632653,4880.93081632653
47,1,1,-47321.41295767017,3127.600259674523,5978.492693877551
47,1,1,-49975.21295767017,0.0,6626.743469387756
47,1,1,-50959.41269799564,1669.6002596745238,6888.711183673469
47,1,1,-53613.212697995645,0.0,10052.30724489796
48,1,1,-52252.412438321124,4014.6002596745166,14081.688612244898
48,1,1,-50603.87748476905,4302.334953552075,16160.563999999998
48,1,1,-51391.34253121698,1866.3349535520747,10435.039999999999
48,1,1,-54045.14253121698,0.0,5105.555
48,1,1,-54716.78568777922,1982.1568434377518,3863.6470000000004
48,1,1,-55952.223742836395,1076.6979449428254,2312.136
48,1,1,-57242.64374283639,0.0,1290.42
48,1,1,-58062.363742836395,0.0,819.72
49,1,1,-58062.363742836395,507.88500000000005,507.88500000000005
49,1,1,-58062.363742836395,343.759,343.759
49,1,1,-58062.363742836395,187.552,187.552
49,1,1,-58062.363742836395,223.668,223.668
49,1,1,-58062.363742836395,167.37,167.37
49,1,1,-58062.363742836395,661.929,661.929
49,1,1,-59846.369742836396,0.0,1784.0059999999999
49,1,1,-62500.1697428364,0.0,3275.285
50,1,1,-61304.3707428364,3849.599,3849.599
50,1,1,-60035.3707428364,3922.7999999999997,3922.7999999999997
50,1,1,-62689.1707428364,0.0,4917.655469387755
50,1,1,-58859.975946918035,6482.994795918366,6482.994795918366
50,1,1,-53795.43080406089,7718.345142857143,7718.345142857143
50,1,1,-48035.48794691803,8413.742857142857,8413.742857142857
50,1,1,-50689.28794691803,0.0,9016.627040816325
50,1,1,-45941.487687243505,7401.600259674523,12735.84530612245
51,1,1,-40031.687427568984,8563.600259674524,17456.098408163263
51,1,1,-34563.15247401691,8122.3349535520765,19179.264
51,1,1,-32596.617520464824,4620.3349535520865,12181.217999999999
51,1,1,-35250.41752046483,0.0,5946.383999999999
51,1,1,-37904.21752046483,0.0,4400.4980000000005
51,1,1,-40519.18152046483,0.0,2614.964
51,1,1,-40519.18152046483,1432.89,1432.89
51,1,1,-41415.99752046483,0.0,896.816
52,1,1,-41415.99752046483,543.65,543.65
52,1,1,-41415.99752046483,363.165,363.165
52,1,1,-41415.99752046483,195.344,195.344
52,1,1,-41415.99752046483,229.539,229.539
52,1,1,-41415.99752046483,171.122,171.122
52,1,1,-41415.99752046483,673.353,673.353
52,1,1,-41415.99752046483,1805.478,1805.478
52,1,1,-40709.15252046483,3360.645,3360.645
53,1,1,-39503.40852046483,3859.544,3859.544
53,1,1,-42157.20852046483,0.0,3783.3959999999997
53,1,1,-40181.80590821993,4629.202612244898,4629.202612244898
53,1,1,-42835.605908219935,0.0,5831.55281632653
53,1,1,-38765.012602097486,6724.393306122449,6724.393306122449
53,1,1,-34324.677908219935,7094.134693877551,7094.134693877551
53,1,1,-36978.47790821994,0.0,8258.349489795917
53,1,1,-33221.67764854542,6410.600259674523,11048.678510204081
54,1,1,-29182.877388870897,6692.600259674523,14458.643775510203
54,1,1,-25531.342435318824,6305.334953552075,15983.319
54,1,1,-28185.142435318823,0.0,10241.532000000001
54,1,1,-30838.942435318822,0.0,5427.648
54,1,1,-29155.787435318824,4336.955,4336.955
54,1,1,-31809.587435318823,0.0,2836.8
54,1,1,-31809.587435318823,1517.3970000000002,1517.3970000000002
54,1,1,-31809.587435318823,956.41,956.41
55,1,1,-31809.587435318823,600.6,600.6
55,1,1,-31809.587435318823,380.99,380.99
55,1,1,-31809.587435318823,191.584,191.584
55,1,1,-31809.587435318823,226.708,226.708
55,1,1,-31809.587435318823,169.288,169.288
55,1,1,-31809.587435318823,665.448,665.448
55,1,1,-31809.587435318823,1814.127,1814.127
55,1,1,-31130.066435318822,3333.321,3333.321
56,1,1,-29912.18643531882,3871.68,3871.68
56,1,1,-32565.98643531882,0.0,3906.6299999999997
56,1,1,-30372.462231237187,4847.324204081632,4847.324204081632
56,1,1,-33026.26223123719,0.0,6246.833469387754
56,1,1,-28323.919210829026,7356.1430204081635,7356.1430204081635
56,1,1,-23028.236741441273,7949.482469387755,7949.482469387755
56,1,1,-18880.436481766752,6801.600259674523,8851.122857142856
56,1,1,-21534.23648176675,0.0,12470.479795918367
57,1,1,-15350.82791359755,8837.208568169202,16309.050775510203
57,1,1,-11293.292960045475,6711.334953552075,17497.656
57,1,1,-13947.092960045477,0.0,11115.192
57,1,1,-16600.892960045476,0.0,5538.8060000000005
57,1,1,-19104.3580064934,150.33495355207515,4147.044
57,1,1,-21637.1330064934,0.0,2532.7749999999996
57,1,1,-21637.1330064934,1414.4,1414.4
57,1,1,-22520.425006493402,0.0,883.292
58,1,1,-22520.425006493402,559.164,559.164
58,1,1,-22520.425006493402,378.368,378.368
58,1,1,-22520.425006493402,206.15900000000002,206.15900000000002
58,1,1,-22520.425006493402,229.102,229.102
58,1,1,-22520.425006493402,183.09,183.09
58,1,1,-22520.425006493402,697.162,697.162
58,1,1,-22520.425006493402,1851.57,1851.57
58,1,1,-21759.329006493404,3414.8959999999997,3414.8959999999997
59,1,1,-20402.881006493404,4010.248,4010.248
59,1,1,-23056.681006493403,0.0,4035.312
59,1,1,-25710.481006493403,0.0,5015.424061224489
59,1,1,-21877.350149350546,6486.930857142856,6486.930857142856
59,1,1,-16898.34447588116,7632.805673469388,7632.805673469388
59,1,1,-19552.14447588116,0.0,8278.077387755102
59,1,1,-16278.344216206637,5927.600259674523,8779.417306122448
59,1,1,-12382.543956532114,6549.600259674523,12259.57730612245
60,1,1,-7638.743696857591,7397.600259674523,16514.967346938774
60,1,1,-3453.2087433055167,6839.334953552075,18043.452
60,1,1,-2723.673789753442,3383.3349535520747,11371.59
60,1,1,-5377.473789753442,0.0,5554.885
60,1,1,-5051.116946315691,2980.156843437752,4118.85
60,1,1,-7613.260946315691,0.0,2562.144
60,1,1,-9091.108946315691,0.0,1477.8480000000002
60,1,1,-9091.108946315691,1049.464,1049.464
61,1,1,-9091.108946315691,1449.84,1449.84
61,1,1,-9091.108946315691,626.3309999999999,626.3309999999999
61,1,1,-9091.108946315691,543.1759999999999,543.1759999999999
61,1,1,-9091.108946315691,356.468,356.468
61,1,1,-9091.108946315691,84.392,84.392
61,1,1,-9091.108946315691,261.093,261.093
61,1,1,-9091.108946315691,532.057,532.057
61,1,1,-9091.108946315691,905.1030000000001,905.1030000000001
62,1,1,-10979.404946315692,0.0,1888.296
62,1,1,-10049.206946315691,3583.9979999999996,3583.9979999999996
62,1,1,-8595.930228401397,4107.076717914294,5300.468489795919
62,1,1,-11249.730228401397,0.0,7513.247244897959
62,1,1,-6806.929968726874,7096.600259674523,10002.828061224489
62,1,1,-1421.1297090523494,8039.600259674525,10773.782040816326
62,1,1,-4074.9297090523496,0.0,10396.461612244897
62,1,1,-857.1294493778269,5871.600259674523,10881.671836734693
63,1,1,0.0,3510.929449377827,11649.70830612245
63,1,1,-2653.8,0.0,10380.925000000001
63,1,1,-5307.6,0.0,10894.668
63,1,1,-5693.065046447926,2268.3349535520747,10484.1
63,1,1,-3766.7082030101737,4580.156843437751,8680.325
63,1,1,-6420.508203010174,0.0,6003.956
63,1,1,-9025.88662472905,0.0,4103.986
63,1,1,-11155.280597200464,0.0,2521.708
64,1,1,-23995.301459551967,0.0,1161.288
64,1,1,-24524.015459551967,0.0,528.7139999999999
64,1,1,-24524.015459551967,517.572,517.572
64,1,1,-24524.015459551967,346.2,346.2
64,1,1,-24524.015459551967,90.44,90.44
64,1,1,-24524.015459551967,239.58900000000003,239.58900000000003
64,1,1,-24524.015459551967,465.88300000000004,465.88300000000004
64,1,1,-24524.015459551967,851.006,851.006
65,1,1,-26199.195459551967,0.0,1675.18
65,1,1,-28852.995459551967,0.0,3062.46
65,1,1,-31199.51939025397,307.2760692979982,4629.147
65,1,1,-33853.31939025397,0.0,6504.169826530612
65,1,1,-33987.30332095597,2519.8160692979955,8671.290244897958
65,1,1,-36641.103320955976,0.0,9468.75419387755
65,1,1,-39294.90332095598,0.0,8434.282142857144
65,1,1,-40840.42725165798,1108.2760692979946,9166.704469387756
66,1,1,-41895.95118235999,1598.2760692979946,10358.129959183672
66,1,1,-44125.33307224567,424.4181101143231,9448.974999999999
