Time,Resource,Zone,vS_FLEX,vCHARGE_FLEX,vF_CAP
409,5,1,-19144.86653359385,750.1607957550001,750.1607957550001
409,5,1,-18741.705338784912,1947.6759112400002,1947.6759112400002
409,5,1,-20286.220055215974,0.0,3770.1915054
410,5,1,-21830.734771647036,0.0,4354.641697815
410,5,1,-18954.0571133981,4421.192374679999,4421.192374679999
410,5,1,-14884.96600552416,5613.605824305,5613.605824305
410,5,1,-8833.375065199158,7569.536812200001,7569.536812200001
410,5,1,-10377.88978163022,0.0,9104.311895625
410,5,1,-11385.517533427068,536.8869646342137,9994.899997395
410,5,1,-5069.588276770275,7860.443973087871,10686.454152209999
410,5,1,-6614.102993201337,0.0,15257.783100019999
411,5,1,-8158.617709632399,0.0,20634.45203766
411,5,1,-9703.132426063461,0.0,23153.350416300003
411,5,1,-11247.647142494523,0.0,15096.863120019998
411,5,1,-12792.161858925585,0.0,7266.6893317
411,5,1,-12095.965222268773,2240.7113530878737,5457.65149413
411,5,1,-12900.170179983978,740.3097587158572,3519.92687958
411,5,1,-12373.559891960038,2071.125004455,2071.125004455
411,5,1,-12373.559891960038,1221.6392603999998,1221.6392603999998
412,5,1,-12373.559891960038,683.40109236,683.40109236
412,5,1,-12373.559891960038,405.07280782500004,405.07280782500004
412,5,1,-12373.559891960038,225.73142774999997,225.73142774999997
412,5,1,-12373.559891960038,264.08842824000004,264.08842824000004
412,5,1,-12373.559891960038,202.04233952,202.04233952
412,5,1,-12373.559891960038,771.3105528450001,771.3105528450001
412,5,1,-11883.793407031098,2034.2812013600003,2034.2812013600003
412,5,1,-13428.30812346216,0.0,3786.321608355
413,5,1,-14972.822839893222,0.0,4320.7292772499995
413,5,1,-12198.366507834284,4318.971048490001,4318.971048490001
413,5,1,-10754.860664896398,1941.393520301922,5392.96306092
413,5,1,-12299.37538132746,0.0,7092.9326789199995
413,5,1,-13843.890097758522,0.0,8378.357255705001
413,5,1,-15388.404814189584,0.0,9030.761307359999
413,5,1,-9539.99650601276,7392.923024607876,10149.111101080001
413,5,1,-11084.511222443822,0.0,14567.280080305
414,5,1,-12629.025938874884,0.0,18973.86755355
414,5,1,-14173.540655305946,0.0,20858.404232384997
414,5,1,-15718.055371737008,0.0,13802.599391750002
414,5,1,-17262.570088168068,0.0,6785.5746108
414,5,1,-18807.08480459913,0.0,4882.001447749999
414,5,1,-20351.59952103019,0.0,3549.7927734200002
414,5,1,-19882.755763161258,2013.3584743,2013.3584743
414,5,1,-19882.755763161258,1260.5433325550002,1260.5433325550002
415,5,1,-19882.755763161258,653.8632417,653.8632417
415,5,1,-19882.755763161258,409.84743030000004,409.84743030000004
415,5,1,-19882.755763161258,211.33755130500003,211.33755130500003
415,5,1,-19882.755763161258,246.97219679999998,246.97219679999998
415,5,1,-19882.755763161258,186.3242904,186.3242904
415,5,1,-19882.755763161258,732.970554525,732.970554525
415,5,1,-19493.58939301732,1933.681086575,1933.681086575
415,5,1,-21038.10410944838,0.0,3592.4083283
416,5,1,-22582.618825879443,0.0,4107.86352676
416,5,1,-20089.351151390503,4037.78239092,4037.78239092
416,5,1,-16645.745585646564,4988.120282174999,4988.120282174999
416,5,1,-18190.260302077626,0.0,6455.1855381
416,5,1,-12923.46781542081,6811.307203087874,7514.719665960001
416,5,1,-14467.982531851872,0.0,8038.797987499999
416,5,1,-8712.12629019506,7300.370958087873,9293.282529574999
416,5,1,-10256.641006626121,0.0,12448.052806125002
417,5,1,-4990.84864996931,6810.3070730878735,16073.66246367
417,5,1,-6535.363366400372,0.0,18738.6228825
417,5,1,-3433.8531597435604,4646.024923087873,12461.989622939998
417,5,1,-3987.279431566748,991.088444607874,5927.14169996
417,5,1,-5531.794147997809,0.0,4491.032479665
417,5,1,-7076.30886442886,0.0,3088.263605145
417,5,1,-8562.18257192886,0.0,1485.8737075000001
417,5,1,-9780.181358088861,0.0,1217.99878616
418,5,1,-9780.181358088861,1423.3855614,1423.3855614
418,5,1,-9780.181358088861,592.799281065,592.799281065
418,5,1,-9780.181358088861,523.26221577,523.26221577
418,5,1,-9780.181358088861,342.84869584,342.84869584
418,5,1,-9780.181358088861,84.19297593,84.19297593
418,5,1,-9780.181358088861,245.9120586,245.9120586
418,5,1,-9780.181358088861,503.7456714,503.7456714
418,5,1,-9780.181358088861,889.4739572350001,889.4739572350001
419,5,1,-9458.644804429921,1866.0512700900001,1866.0512700900001
419,5,1,-9053.51704528513,1949.6424755758535,3491.17313094
419,5,1,-10598.031761716193,0.0,5096.31838797
419,5,1,-7834.565625059382,4307.980853087872,7122.375517269999
419,5,1,-4435.476621882567,4943.603719607876,9274.528086545
419,5,1,126.22394477425041,6106.215283087872,9945.846603
419,5,1,1544.5147164310615,2962.8054880878726,8824.5104184
419,5,1,0.0,0.0,9343.1700352
420,5,1,-1544.5147164310615,0.0,10223.874849045
420,5,1,-1814.9040932542466,1274.1253396078746,9151.11299555
420,5,1,-3359.418809685308,0.0,10269.778831099999
420,5,1,-4754.893715920308,0.0,9400.733539025001
420,5,1,-6006.079811395306,0.0,7610.321129175
420,5,1,-6256.135391870304,0.0,5569.38005813
420,5,1,-6256.135391870304,0.0,3756.729751425
420,5,1,-6256.135391870304,0.0,2251.4795175
421,5,1,-10367.396040030784,0.0,1158.0939762
421,5,1,-10367.396040030784,446.33018636,446.33018636
421,5,1,-10367.396040030784,0.0,346.60518555
421,5,1,-10367.396040030784,216.72325338000002,216.72325338000002
421,5,1,-10367.396040030784,56.98242857500001,56.98242857500001
421,5,1,-10367.396040030784,151.3137262,151.3137262
421,5,1,-10367.396040030784,304.964757125,304.964757125
421,5,1,-10925.358779580783,0.0,557.96273955
422,5,1,-11999.098758980783,0.0,1073.7399793999998
422,5,1,-11588.328572301843,1955.2849031100002,1955.2849031100002
422,5,1,-13132.843288732905,0.0,2804.3445923149998
422,5,1,-13132.843288732905,0.0,3738.1213254400004
422,5,1,-8386.614540382905,4746.22874835,4746.22874835
422,5,1,-8386.614540382905,0.0,4901.2629593599995
422,5,1,-9931.129256813967,0.0,5035.523462255
422,5,1,-5219.269989313967,4711.8592675,4711.8592675
423,5,1,-5219.269989313967,0.0,5019.126323895
423,5,1,-5219.269989313967,0.0,5767.79892546
423,5,1,-5219.269989313967,0.0,7395.96418305
423,5,1,-6763.784705745029,0.0,7010.38791847
423,5,1,-6763.784705745029,0.0,5569.2930481799995
423,5,1,-8308.299422176091,0.0,3816.1134919949995
423,5,1,-8308.299422176091,0.0,2777.19805266
423,5,1,-9821.7080659307,0.0,1968.37060911
424,5,1,-10242.802962440699,0.0,421.09489650999996
424,5,1,-10242.802962440699,246.15509029,246.15509029
424,5,1,-10368.711376640698,0.0,125.90841420000001
424,5,1,-10368.711376640698,137.33690411999999,137.33690411999999
424,5,1,-10368.711376640698,0.0,107.7940527
424,5,1,-10368.711376640698,0.0,399.19204115
424,5,1,-10368.711376640698,0.0,1038.963445625
424,5,1,-10011.974234166759,1901.251858905,1901.251858905
425,5,1,-11556.48895059782,0.0,2156.66315586
425,5,1,-13101.003667028883,0.0,2193.7659931800004
425,5,1,-14645.518383459945,0.0,2630.8719767
425,5,1,-11386.517520279944,3259.00086318,3259.00086318
425,5,1,-11386.517520279944,0.0,3711.4598489600003
425,5,1,-12931.032236711006,0.0,3805.78414547
425,5,1,-12931.032236711006,0.0,4398.921471435
425,5,1,-14475.546953142068,0.0,5801.84636595
426,5,1,-14475.546953142068,0.0,7931.98706331
426,5,1,-9864.388194201794,4611.158758940274,11094.89139864
426,5,1,-11408.902910632856,0.0,7830.21279441
426,5,1,-11408.902910632856,0.0,3895.0327802249994
426,5,1,-11408.902910632856,0.0,2758.218579155
426,5,1,-12953.417627063918,0.0,1775.7675002800001
426,5,1,-12953.417627063918,1135.87607988,1135.87607988
426,5,1,-12953.417627063918,815.0782587999998,815.0782587999998
427,5,1,-12953.417627063918,0.0,436.73993609999997
427,5,1,-12953.417627063918,249.26049520499998,249.26049520499998
427,5,1,-12953.417627063918,128.00868804,128.00868804
427,5,1,-13104.049264373918,0.0,150.63163731
427,5,1,-12992.804761823918,111.24450254999999,111.24450254999999
427,5,1,-13444.448641033918,0.0,451.64387920999997
427,5,1,-13444.448641033918,1277.446536,1277.446536
427,5,1,-13444.448641033918,0.0,2400.3329221599997
428,5,1,-14988.96335746498,0.0,2683.31581395
428,5,1,-16533.47807389604,0.0,2657.0663917599995
428,5,1,-13421.07232089604,3112.405753,3112.405753
428,5,1,-13421.07232089604,0.0,3835.71604823
428,5,1,-14965.587037327103,0.0,4386.02779024
428,5,1,-10411.073281927103,4554.5137554,4554.5137554
428,5,1,-11955.587998358165,0.0,5226.09730692
428,5,1,-8745.232612629625,3210.3553857285397,6430.1982807
429,5,1,-10289.747329060687,0.0,8347.20419486
429,5,1,-10289.747329060687,0.0,11535.5538485
429,5,1,-11834.262045491749,0.0,8294.7013479
429,5,1,-13378.77676192281,0.0,4063.3457227199997
429,5,1,-14923.291478353873,0.0,2887.7084598300003
429,5,1,-13154.306862643873,1768.98461571,1768.98461571
429,5,1,-13470.918077981903,0.0,1043.647056585
429,5,1,-13470.918077981903,845.30619924,845.30619924
430,5,1,-13935.418633181904,0.0,464.5005552
430,5,1,-13666.295548661903,269.12308452,269.12308452
430,5,1,-13534.254334961903,132.04121370000001,132.04121370000001
430,5,1,-13689.436565521903,0.0,155.18223056000002
430,5,1,-13689.436565521903,125.47135722,125.47135722
430,5,1,-14176.688086771903,0.0,487.25152125
430,5,1,-14176.688086771903,1328.00912744,1328.00912744
430,5,1,-15721.202803202965,0.0,2507.429884275
431,5,1,-17265.717519634025,0.0,2783.87092256
431,5,1,-18810.232236065087,0.0,2699.54392914
431,5,1,-16377.854795056359,3143.647825935,3143.647825935
431,5,1,-16377.854795056359,0.0,3915.00238456
431,5,1,-11888.32751187636,4489.52728318,4489.52728318
431,5,1,-7209.61956561636,4678.7079462599995,4678.7079462599995
431,5,1,-8754.134282047422,0.0,5367.1116909600005
431,5,1,-8754.134282047422,0.0,6725.9768403749995
432,5,1,-10298.648998478484,0.0,8752.179989850001
432,5,1,-6696.496670846898,3602.1523276315856,11807.235266400001
432,5,1,-8241.01138727796,0.0,8324.66525564
432,5,1,-8241.01138727796,0.0,4090.85730914
432,5,1,-9785.526103709022,0.0,2882.60179383
432,5,1,-11330.040820140084,0.0,1711.5171239400001
432,5,1,-10293.609704280085,1036.4311158599999,1036.4311158599999
432,5,1,-10293.609704280085,0.0,817.2315393749999
433,5,1,-10627.137515534692,0.0,464.26052400000003
433,5,1,-10358.974556174693,268.16295936,268.16295936
433,5,1,-10358.974556174693,0.0,131.28511512
433,5,1,-10204.436409614693,154.53814656,154.53814656
433,5,1,-10093.688351394694,125.273331425,125.273331425
433,5,1,-10578.014491224694,0.0,484.32613983
433,5,1,-10578.014491224694,1349.5459351,1349.5459351
433,5,1,-8081.445022564694,2496.5694686600004,2496.5694686600004
434,5,1,-9625.959738995756,0.0,2774.04164128
434,5,1,-11170.474455426818,0.0,2720.617676865
434,5,1,-12714.98917185788,0.0,3141.4365375
434,5,1,-12714.98917185788,0.0,3902.116704705
434,5,1,-12714.98917185788,0.0,4475.5994665200005
434,5,1,-14259.503888288942,0.0,4650.31324345
434,5,1,-15804.018604720004,0.0,5346.993067914999
434,5,1,-15804.018604720004,0.0,6731.34954149
435,5,1,-7254.902089000003,8549.116515720001,8549.116515720001
435,5,1,1544.5147164310615,8799.416805431065,11500.655295870001
435,5,1,0.0,0.0,8161.32596114
435,5,1,-1544.5147164310615,0.0,4002.2067523499995
435,5,1,-1544.5147164310615,0.0,2825.6083636000003
435,5,1,-3089.029432862123,0.0,1700.8687356050002
435,5,1,-4108.642355762123,0.0,1019.6129229
435,5,1,-3299.211833387123,809.430522375,809.430522375
436,5,1,-3769.113092587123,0.0,469.90125919999997
436,5,1,-3769.113092587123,271.8834444,271.8834444
436,5,1,-3769.113092587123,133.30137798,133.30137798
436,5,1,-3769.113092587123,157.0304715,157.0304715
436,5,1,-3769.113092587123,127.19858239,127.19858239
436,5,1,-3769.113092587123,480.11659094,480.11659094
436,5,1,-3769.113092587123,1333.8698914450001,1333.8698914450001
436,5,1,-2839.5832767231846,2474.044532295,2474.044532295
437,5,1,-67.58390112318466,2771.9993756,2771.9993756
437,5,1,-1612.0986175542462,0.0,2683.6248538749996
437,5,1,-3156.6133339853077,0.0,3096.13363092
437,5,1,-3156.6133339853077,0.0,3818.7738387699997
437,5,1,-4701.12805041637,0.0,4313.7983737800005
437,5,1,-259.14796638636926,4441.98008403,4441.98008403
437,5,1,-1803.6626828174308,0.0,5062.830022545
437,5,1,-3348.1773992484923,0.0,6237.1031085
438,5,1,-3348.1773992484923,0.0,8082.963745200001
438,5,1,-3348.1773992484923,0.0,11076.19596096
438,5,1,-4892.692115679554,0.0,7867.457650079999
438,5,1,-4892.692115679554,0.0,3839.6485612799997
438,5,1,-5079.995345149691,0.0,2757.8415299599997
438,5,1,-5079.995345149691,0.0,1639.3187115700002
438,5,1,-5079.995345149691,0.0,1014.55226345
438,5,1,-5377.291930014829,0.0,912.61497421
439,5,1,-5377.291930014829,1198.581254575,1198.581254575
439,5,1,-5377.291930014829,465.95474484,465.95474484
439,5,1,-5744.410789984829,0.0,367.11885996999996
439,5,1,-5744.410789984829,236.71085910000002,236.71085910000002
439,5,1,-5744.410789984829,59.9028093,59.9028093
439,5,1,-5744.410789984829,175.45687362,175.45687362
439,5,1,-5744.410789984829,351.56583227999994,351.56583227999994
439,5,1,-5744.410789984829,670.9374675,670.9374675
440,5,1,-7053.871499284829,0.0,1309.4607093
440,5,1,-7053.871499284829,0.0,2401.7731099700004
440,5,1,-8473.970626254966,0.0,3350.011728375
440,5,1,-8473.970626254966,0.0,4433.2479463
440,5,1,-8473.970626254966,0.0,5523.217040914999
440,5,1,-8473.970626254966,0.0,5630.197987125
440,5,1,-7208.290998745752,1265.6796275092138,5750.408659635001
440,5,1,-8752.805715176813,0.0,5332.33515705
441,5,1,-10297.320431607875,0.0,5557.381495365001
441,5,1,-10297.320431607875,0.0,6179.1855568
441,5,1,-11841.835148038937,0.0,8001.806165460001
441,5,1,-9497.97196909866,2343.863178940276,7500.011747220001
441,5,1,-11042.486685529722,0.0,5943.4548265
441,5,1,-11042.486685529722,0.0,4051.47217568
441,5,1,-11042.486685529722,0.0,2931.83021146
441,5,1,-10367.396040030784,2219.60536193,2219.60536193
442,5,1,-6770.652476884259,1135.2820023999998,1135.2820023999998
442,5,1,-6770.652476884259,0.0,429.31996884
442,5,1,-6770.652476884259,344.4199007,344.4199007
442,5,1,-6770.652476884259,214.19192339999998,214.19192339999998
442,5,1,-6770.652476884259,60.152841900000006,60.152841900000006
442,5,1,-6770.652476884259,160.79196185,160.79196185
442,5,1,-6770.652476884259,326.54257012500005,326.54257012500005
442,5,1,-6213.442536564258,612.12780072,612.12780072
443,5,1,-7413.433975119258,0.0,1199.991438555
443,5,1,-8957.94869155032,0.0,2164.272147885
443,5,1,-9965.494036020458,0.0,3037.7880252
443,5,1,-11510.00875245152,0.0,4054.9386265499998
443,5,1,-6402.774940721521,5107.23381173,5107.23381173
443,5,1,-6402.774940721521,0.0,5254.29098277
443,5,1,-7947.289657152582,0.0,5388.409465985001
443,5,1,-4739.784709870237,3207.504947282345,4943.044406000001
444,5,1,-4739.784709870237,0.0,5182.621639145
444,5,1,-4739.784709870237,0.0,5962.3372886
444,5,1,-4739.784709870237,0.0,7921.959755175
444,5,1,-4739.784709870237,0.0,7466.95744
444,5,1,-6284.299426301299,0.0,5898.10491434
444,5,1,-7828.814142732361,0.0,4185.023585219999
444,5,1,-9373.328859163423,0.0,2763.40225464
444,5,1,-9669.23546425856,0.0,1974.2573768749996
445,5,1,-10114.946569968559,0.0,445.71110571
445,5,1,-10373.29324967356,0.0,258.346679705
445,5,1,-10373.29324967356,0.0,123.19406033
445,5,1,-10373.29324967356,148.843404125,148.843404125
445,5,1,-10373.29324967356,119.36556125,119.36556125
445,5,1,-10373.29324967356,476.01805662,476.01805662
445,5,1,-10373.29324967356,1346.9355948,1346.9355948
445,5,1,-7750.467321873558,2622.8259278000005,2622.8259278000005
446,5,1,-4804.127218153558,2946.34010372,2946.34010372
446,5,1,-2412.159380023696,2842.7505984,2842.7505984
446,5,1,-3956.6740964547575,0.0,3225.1484508800004
446,5,1,-5501.188812885819,0.0,3936.211148675
446,5,1,-7045.703529316881,0.0,4458.89629004
446,5,1,-7045.703529316881,0.0,4613.4954437
446,5,1,-8590.218245747943,0.0,5259.750693575
446,5,1,-5928.043201807666,2662.175043940276,6487.5147520049995
447,5,1,-7472.557918238728,0.0,8372.275463119999
447,5,1,-7472.557918238728,0.0,11547.08335132
447,5,1,-9017.07263466979,0.0,8316.765224445
447,5,1,-9231.357883424396,0.0,4108.395596675
447,5,1,-10775.872599855458,0.0,2920.2056966249997
447,5,1,-10775.872599855458,0.0,1729.8575152199999
447,5,1,-9750.154880815458,1025.71771904,1025.71771904
447,5,1,-9750.154880815458,816.8024836,816.8024836
448,5,1,-10224.976781615458,0.0,474.82190080000004
448,5,1,-10224.976781615458,278.22027048,278.22027048
448,5,1,-10224.976781615458,137.98198818,137.98198818
448,5,1,-10224.976781615458,164.07338962000003,164.07338962000003
448,5,1,-10224.976781615458,121.8758885,121.8758885
448,5,1,-10224.976781615458,497.751890045,497.751890045
448,5,1,-9817.370103233492,1413.148226885,1413.148226885
448,5,1,-7088.772386063492,2728.59771717,2728.59771717
449,5,1,-7637.95079151113,0.0,2995.734543045
449,5,1,-5267.125710656268,2824.98828355,2824.98828355
449,5,1,-6811.64042708733,0.0,3198.326953395
449,5,1,-8356.155143518392,0.0,3917.07665418
449,5,1,-9900.669859949454,0.0,4423.20063576
449,5,1,-5369.7111754494545,4530.958684499999,4530.958684499999
449,5,1,-6914.225891880516,0.0,5136.47362356
449,5,1,-8081.156831350654,0.0,6413.74813696
450,5,1,-8081.156831350654,0.0,8500.403165574999
450,5,1,-8081.156831350654,0.0,11637.793173925
450,5,1,-8081.156831350654,0.0,8402.148357285001
450,5,1,-9625.671547781716,0.0,4219.95013968
450,5,1,-11170.186264212778,0.0,3038.50811936
450,5,1,-9401.62370337278,1768.5625608399996,1768.5625608399996
450,5,1,-8339.16519465278,1062.45850872,1062.45850872
450,5,1,-9174.43808593278,0.0,835.27289128
451,5,1,-9174.43808593278,0.0,492.10515393000003
451,5,1,-9174.43808593278,280.93262412,280.93262412
451,5,1,-9174.43808593278,139.614201,139.614201
451,5,1,-9174.43808593278,166.15966164,166.15966164
451,5,1,-9174.43808593278,123.6761232,123.6761232
451,5,1,-9174.43808593278,502.67353162499995,502.67353162499995
451,5,1,-9174.43808593278,1401.2306730399998,1401.2306730399998
451,5,1,-6437.637299307779,2736.800786625,2736.800786625
452,5,1,-3434.3987781277797,3003.2385211799997,3003.2385211799997
452,5,1,-4978.913494558841,0.0,2896.1965659999996
452,5,1,-6523.428210989903,0.0,3258.5748079500004
452,5,1,-7112.978201921815,0.0,3960.0842616
452,5,1,-8657.492918352877,0.0,4466.9303363300005
452,5,1,-4085.211846552877,4572.281071799999,4572.281071799999
452,5,1,-5629.7265629839385,0.0,5301.499137000001
452,5,1,1544.5147164310615,7174.2412794150005,7174.2412794150005
453,5,1,0.0,0.0,9361.623441124999
453,5,1,0.0,0.0,12263.78378315
453,5,1,0.0,0.0,8885.208331124999
453,5,1,0.0,0.0,4339.425714125
453,5,1,-1544.5147164310615,0.0,3129.1489348900004
453,5,1,-3089.029432862123,0.0,2045.8107045899997
453,5,1,-3353.7239686072617,0.0,1259.63621415
453,5,1,-3353.7239686072617,926.5077852799999,926.5077852799999
454,5,1,-3353.7239686072617,0.0,493.745367745
454,5,1,-3353.7239686072617,282.30080244,282.30080244
454,5,1,-3353.7239686072617,139.79422446,139.79422446
454,5,1,-3353.7239686072617,166.00564154999998,166.00564154999998
454,5,1,-3353.7239686072617,122.74600195000001,122.74600195000001
454,5,1,-3353.7239686072617,494.828508945,494.828508945
454,5,1,-3353.7239686072617,1374.2111508399998,1374.2111508399998
454,5,1,-4898.238685038323,0.0,2625.7823135999997
455,5,1,-6442.753401469385,0.0,2922.57300517
455,5,1,-3611.363283644385,2831.390117825,2831.390117825
455,5,1,-5155.878000075447,0.0,3232.3933946399998
455,5,1,-5782.4899559665955,0.0,3964.34781693
455,5,1,-7327.0046723976575,0.0,4548.859018185
455,5,1,-2552.766272937658,4774.2383994599995,4774.2383994599995
455,5,1,-4097.280989368719,0.0,5548.7543705
455,5,1,-5641.795705799781,0.0,7098.30737912
456,5,1,-2418.5475168595067,3223.2481889402743,8888.298732899999
456,5,1,-2418.5475168595067,0.0,11791.79325344
456,5,1,-3963.062233290568,0.0,8484.752125570001
456,5,1,-5507.57694972163,0.0,4180.522999455
456,5,1,-5507.57694972163,0.0,2969.14307641
456,5,1,-7052.091666152692,0.0,1748.6529654999997
456,5,1,-8087.232613652692,0.0,1035.1409475
456,5,1,-7246.517012732692,840.71560092,840.71560092
457,5,1,-7749.2385505826915,0.0,502.72153785
457,5,1,-7749.2385505826915,291.11295125000004,291.11295125000004
457,5,1,-7898.628025947692,0.0,149.389475365
457,5,1,-7898.628025947692,163.62533124,163.62533124
457,5,1,-7898.628025947692,132.67729662,132.67729662
457,5,1,-7898.628025947692,501.70340522,501.70340522
457,5,1,-7898.628025947692,1432.07469422,1432.07469422
457,5,1,-5143.996914827691,2754.6311111200002,2754.6311111200002
458,5,1,-6688.5116312587525,0.0,3036.34083599
458,5,1,-5305.574706564814,2927.451641125,2927.451641125
458,5,1,-5625.95046707495,0.0,3332.5944579199995
458,5,1,-6036.893499062072,1133.5716844439403,4048.52779089
458,5,1,-6036.893499062072,0.0,4575.55249798
458,5,1,-1304.0334938020724,4732.8600052599995,4732.8600052599995
458,5,1,-2848.548210233134,0.0,5357.31341228
458,5,1,-4393.062926664195,0.0,6563.89571058
459,5,1,-4393.062926664195,0.0,8449.41351939
459,5,1,-4393.062926664195,0.0,11363.78045335
459,5,1,-5937.577643095257,0.0,8111.529468680001
459,5,1,-5937.577643095257,0.0,3974.22210444
459,5,1,-7482.092359526319,0.0,2852.399856645
459,5,1,-7482.092359526319,0.0,1690.45637883
459,5,1,-7482.092359526319,0.0,1028.349061825
459,5,1,-7482.092359526319,897.90905694,897.90905694
460,5,1,-7482.092359526319,1190.790239025,1190.790239025
460,5,1,-7482.092359526319,464.00449056,464.00449056
460,5,1,-7849.211219496319,0.0,367.11885996999996
460,5,1,-7849.211219496319,237.13091390000002,237.13091390000002
460,5,1,-7849.211219496319,60.3828719,60.3828719
460,5,1,-7849.211219496319,177.57114928000001,177.57114928000001
460,5,1,-7849.211219496319,372.270531555,372.270531555
460,5,1,-7849.211219496319,720.55393592,720.55393592
461,5,1,-8751.312767096042,521.7040684902759,1423.80561609
461,5,1,-6165.317640266042,2585.99512683,2585.99512683
461,5,1,-4099.026629127104,3610.8057275700003,3610.8057275700003
461,5,1,-5643.541345558166,0.0,4706.98163229
461,5,1,-5643.541345558166,0.0,5822.48005509
461,5,1,-5643.541345558166,0.0,5910.36251236
461,5,1,-7188.056061989228,0.0,5998.381987080001
461,5,1,-8732.57077842029,0.0,6134.084678024999
462,5,1,-8732.57077842029,0.0,6003.014591285
462,5,1,-2048.6114151002894,6683.95936332,6683.95936332
462,5,1,-3593.126131531351,0.0,8401.42726309
462,5,1,-5137.640847962412,0.0,8053.58991505
462,5,1,-6682.1555643934735,0.0,6252.18307366
462,5,1,-5226.137760453198,1456.0178039402754,4956.247127355
462,5,1,-6770.652476884259,0.0,3630.3772791899996
462,5,1,-6770.652476884259,0.0,2370.04497372
463,5,1,-3763.910681412206,0.0,1389.3851289000002
463,5,1,-3763.910681412206,545.20707672,545.20707672
463,5,1,-3763.9106814122056,0.0,442.2176502
463,5,1,-3763.9106814122056,0.0,291.6920268
463,5,1,-3763.9106814122056,75.546848755,75.546848755
463,5,1,-3763.9106814122056,208.78021788,208.78021788
463,5,1,-3763.9106814122056,430.67214519000004,430.67214519000004
463,5,1,-4508.6477700522055,0.0,744.73708864
464,5,1,-4508.6477700522055,0.0,1393.6036789500001
464,5,1,-5251.0285790223425,0.0,2563.918248
464,5,1,-6795.543295453404,0.0,3769.1913753000003
464,5,1,-6795.543295453404,0.0,4998.501636375
464,5,1,-7180.705610806313,1159.352401078152,6502.552713405
464,5,1,-7180.705610806313,0.0,6891.18637836
464,5,1,-8725.220327237375,0.0,6300.61338764
464,5,1,-10269.735043668437,0.0,6143.120856605
465,5,1,-10269.735043668437,0.0,6783.9543985499995
465,5,1,-10282.994084923044,0.0,6319.575859840001
465,5,1,-10282.994084923044,0.0,8290.728832050001
465,5,1,-11820.306600275953,7.202201078152484,8526.620584384998
465,5,1,-11820.306600275953,0.0,6637.565314625
465,5,1,-8706.902080467014,4657.91923624,4657.91923624
465,5,1,-8706.902080467014,0.0,3269.34721306
465,5,1,-9886.311558818514,0.0,2240.4350772750004
466,5,1,-9348.749478763513,537.562080055,537.562080055
466,5,1,-9348.749478763513,0.0,332.11329629999994
466,5,1,-9186.623343013513,162.12613575,162.12613575
466,5,1,-9186.623343013513,194.94741456,194.94741456
466,5,1,-9032.435242093512,154.18810092,154.18810092
466,5,1,-9611.739763833511,0.0,579.30452174
466,5,1,-8890.147861833515,1626.2120034,1626.2120034
466,5,1,-8893.835318803653,0.0,3030.24304105
467,5,1,-10438.350035234715,0.0,3350.41678167
467,5,1,-10438.350035234715,0.0,3235.8618468799996
467,5,1,-8048.172800305776,3934.6919513599996,3934.6919513599996
467,5,1,-9592.687516736838,0.0,4960.501682099999
467,5,1,-11137.2022331679,0.0,5716.57224798
467,5,1,-12681.716949598962,0.0,6051.022849909999
467,5,1,-12681.716949598962,0.0,6391.74526826
467,5,1,-14226.231666030024,0.0,8269.578075
468,5,1,-11698.054184245655,4072.692198215431,10999.78199874
468,5,1,-11698.054184245655,0.0,12541.50499011
468,5,1,-12527.849338715792,0.0,9195.51878534
468,5,1,-14072.364055146854,0.0,4723.803824385001
468,5,1,-10717.814735466854,3354.5493196800003,3354.5493196800003
468,5,1,-10717.814735466854,0.0,2041.820184635
468,5,1,-11937.557748586854,0.0,1219.7430131200001
468,5,1,-11937.557748586854,960.435208315,960.435208315
469,5,1,-12508.139133036855,0.0,570.5813844500001
469,5,1,-12508.139133036855,0.0,332.14330035
469,5,1,-12344.872848636855,163.26628440000002,163.26628440000002
469,5,1,-12344.872848636855,0.0,197.59375953
469,5,1,-12344.872848636855,156.98846597,156.98846597
469,5,1,-12344.872848636855,594.79054054,594.79054054
469,5,1,-13447.116510176857,0.0,1681.62322668
469,5,1,-14991.631226607919,0.0,3108.615258
470,5,1,-16536.14594303898,0.0,3359.2499326300003
470,5,1,-13332.42128518398,3203.724657855,3203.724657855
470,5,1,-13332.42128518398,0.0,3892.822493
470,5,1,-9942.465712790041,4934.470288824999,4934.470288824999
470,5,1,-9942.465712790041,0.0,5737.19193544
470,5,1,-11486.980429221103,0.0,6086.52147696
470,5,1,-6968.563390280828,4518.417038940275,6494.326641600001
470,5,1,-8513.07810671189,0.0,8501.26827937
471,5,1,-10057.59282314295,0.0,11391.411054530003
471,5,1,-10057.59282314295,0.0,12958.737380670002
471,5,1,-11602.107539574012,0.0,9309.393630425
471,5,1,-6923.318582644011,4678.7889569300005,4678.7889569300005
471,5,1,-7906.413026206512,0.0,3341.02555665
471,5,1,-7906.413026206512,0.0,2030.464704
471,5,1,-7906.413026206512,0.0,1218.8518971050003
471,5,1,-7906.413026206512,957.63484305,957.63484305
472,5,1,-7906.413026206512,0.0,581.6258245
472,5,1,-7906.413026206512,0.0,347.02824078000003
472,5,1,-7732.678377086512,173.73464912,173.73464912
472,5,1,-7928.291878496512,0.0,195.61350141
