Time,Resource,Zone,vS_FLEX,vCHARGE_FLEX,vF_CAP
14,1,1,-2668.9976888170263,0.0,3449.42768931
14,1,1,679.8346030235161,4302.78493744,4302.78493744
14,1,1,4854.150509919057,4895.44620081,4895.44620081
14,1,1,2200.350509919057,0.0,5072.66130321
14,1,1,-453.4494900809432,0.0,5215.8299675
14,1,1,-884.7189794004016,0.0,6470.48253286
15,1,1,-3319.9455241088326,218.5734552915692,8753.981225175
15,1,1,-5973.745524108833,0.0,10631.39197647
15,1,1,2296.2766080511656,8270.022132159998,8270.022132159998
15,1,1,3789.245206911165,4146.76859886,4146.76859886
15,1,1,5857.594290406568,2954.023104645,2954.023104645
15,1,1,5857.594290406568,0.0,1760.95356885
15,1,1,6824.326319456568,966.7320290499999,966.7320290499999
15,1,1,6150.608489256568,0.0,673.7178302
16,1,1,5689.568385231568,0.0,461.04010402499995
16,1,1,5998.0295982215675,308.46121299,308.46121299
16,1,1,5851.136448311568,0.0,146.89314991
16,1,1,6023.3138944615675,172.17744614999998,172.17744614999998
16,1,1,6023.3138944615675,130.245979655,130.245979655
16,1,1,5507.406637661567,0.0,515.9072568
16,1,1,4108.729297511567,0.0,1398.67734015
16,1,1,2620.4301748171074,0.0,2717.75430325
17,1,1,4652.217491844998,3074.600824,3074.600824
17,1,1,5006.231609064998,3007.8141172200003,3007.8141172200003
17,1,1,2352.431609064998,0.0,3583.401154275
17,1,1,863.7559977039145,1165.124388638917,4486.62590397
17,1,1,5215.040475334457,5187.7813113,5187.7813113
17,1,1,2561.240475334457,0.0,5423.391027170001
17,1,1,5524.952809434457,5617.5123341,5617.5123341
17,1,1,4848.286512614998,0.0,6990.616340675
18,1,1,2194.486512614998,0.0,9410.428801455
18,1,1,1425.4592216218648,0.0,11119.34758761
18,1,1,1959.2959870745208,3187.636765452656,8293.687216645
18,1,1,-694.5040129254794,0.0,4062.25458111
18,1,1,2172.6067609745205,2867.1107739,2867.1107739
18,1,1,2172.6067609745205,1743.7523263649998,1743.7523263649998
18,1,1,1207.4229338195205,0.0,965.1838271549999
18,1,1,1207.4229338195205,0.0,704.79588179
19,1,1,50.98517361952031,0.0,1156.4377602000002
19,1,1,50.98517361952031,523.7782830900001,523.7782830900001
19,1,1,-364.65301158547965,0.0,415.63818520499996
19,1,1,-364.65301158547965,0.0,268.52300628
19,1,1,-364.65301158547965,68.03686970999999,68.03686970999999
19,1,1,-364.65301158547965,199.35098866500002,199.35098866500002
19,1,1,-47.0921777304834,382.52786877,382.52786877
19,1,1,-47.0921777304834,729.61911768,729.61911768
20,1,1,-47.0921777304834,1493.715730075,1493.715730075
20,1,1,26.73341256951653,2727.6255903,2727.6255903
20,1,1,-2627.0665874304837,0.0,3841.4207920400004
20,1,1,2516.2249242795165,5143.29151171,5143.29151171
20,1,1,938.4411524600573,0.0,6508.33646736
20,1,1,-1304.7155926857267,0.0,6719.6260132
20,1,1,4579.635968652164,6110.10455154,6110.10455154
20,1,1,1925.8359686521635,0.0,5569.75210875
21,1,1,0.35843850637866126,0.0,6273.279823580001
21,1,1,-2653.4415614936215,0.0,5860.67403495
21,1,1,-4754.15570581308,0.0,8299.689998329999
21,1,1,599.8492407969188,8007.804946609999,8007.804946609999
21,1,1,-1095.1768335225402,0.0,6454.15340472
21,1,1,-1966.7307378419982,0.0,4597.34933925
21,1,1,-3340.287363814108,0.0,3084.21007752
21,1,1,-3340.287363814108,0.0,1803.8251575499999
22,1,1,-5677.915325336113,0.0,969.12634145
22,1,1,-5677.915325336113,0.0,415.16612359
22,1,1,-5677.915325336113,342.302624765,342.302624765
22,1,1,-5677.915325336113,224.57127653,224.57127653
22,1,1,-5677.915325336113,59.5077578,59.5077578
22,1,1,-5677.915325336113,159.60880760499998,159.60880760499998
22,1,1,-5677.915325336113,312.840783875,312.840783875
22,1,1,-5677.915325336113,591.96517224,591.96517224
23,1,1,-6901.199800411113,0.0,1223.284475075
23,1,1,-5414.843313280571,2274.6985443,2274.6985443
23,1,1,-2461.0949876126797,3233.1094883200003,3233.1094883200003
23,1,1,-5114.89498761268,0.0,4418.4960222
23,1,1,-6916.129302758463,0.0,5559.58678154
23,1,1,-9569.929302758464,0.0,5734.221549015
23,1,1,-11589.205291230573,0.0,4544.012385524999
23,1,1,-6841.506352000573,4747.69893923,4747.69893923
24,1,1,-3181.9629585950343,5394.388245149999,5394.388245149999
24,1,1,-3922.999847914493,0.0,5090.5146313800005
24,1,1,-3922.999847914493,0.0,6071.9415762
24,1,1,-5389.631329733951,0.0,6797.5661727100005
24,1,1,-1609.7576920810607,5973.9037957499995,5973.9037957499995
24,1,1,-4263.557692081061,0.0,4705.372422089999
24,1,1,-5371.21483555317,0.0,2701.35216452
24,1,1,-7005.05983416317,0.0,1633.84499861
25,1,1,-6637.24188302317,367.81795114000005,367.81795114000005
25,1,1,-6384.40892214817,252.832960875,252.832960875
25,1,1,-6514.72191054817,0.0,130.3129884
25,1,1,-6514.72191054817,0.0,155.11222139
25,1,1,-6514.72191054817,114.80496670000001,114.80496670000001
25,1,1,-6514.72191054817,477.49424912999996,477.49424912999996
25,1,1,-6514.72191054817,1273.84606665,1273.84606665
25,1,1,-6514.72191054817,2581.88459024,2581.88459024
26,1,1,-5210.88250470552,2942.9316592200003,2942.9316592200003
26,1,1,-7864.68250470552,0.0,2866.7417260800003
26,1,1,-9048.82660257263,0.0,3405.0359012100002
26,1,1,-9048.82660257263,0.0,4355.29578306
26,1,1,-6715.62646592263,4987.00013665,4987.00013665
26,1,1,-2281.282660142088,5113.4706234,5113.4706234
26,1,1,-3227.0600111352205,0.0,4754.00976295
26,1,1,-3715.336932954679,0.0,6592.88549073
27,1,1,-4387.76121101046,1981.375721944219,9102.10460638
27,1,1,-1154.2841136326497,5238.268184769324,10564.92530921
27,1,1,-2204.420511278434,0.0,6975.3413481200005
27,1,1,1591.5093505715663,3795.92986185,3795.92986185
27,1,1,-1062.2906494284339,0.0,2965.67062344
27,1,1,-1062.2906494284339,1818.3660539200002,1818.3660539200002
27,1,1,-1062.2906494284339,0.0,973.30288557
27,1,1,-1062.2906494284339,0.0,609.24742536
28,1,1,-1062.2906494284339,0.0,396.52569365
28,1,1,-1062.2906494284339,281.1566534,281.1566534
28,1,1,-912.4991216684339,149.79152776,149.79152776
28,1,1,-912.4991216684339,0.0,173.7506512
28,1,1,-1047.336699928434,0.0,134.83757826000002
28,1,1,-1047.336699928434,500.96230849,500.96230849
28,1,1,-2404.8136693084343,0.0,1357.4769693800001
28,1,1,-4884.077133527112,0.0,2708.9361534
29,1,1,-4273.191237684221,3067.9459562099996,3067.9459562099996
29,1,1,-5523.263282392649,1403.7279552915725,2979.219389295
29,1,1,-2324.7409279913245,3599.7392839500003,3599.7392839500003
29,1,1,2293.3291123986746,4618.070040389999,4618.070040389999
29,1,1,4919.617458273675,5280.088345875,5280.088345875
29,1,1,9512.900984391716,5483.464858625,5483.464858625
29,1,1,14574.768367968432,5364.655370815,5364.655370815
29,1,1,11920.968367968431,0.0,7123.5966773400005
30,1,1,9329.83992491265,62.67155694421854,9752.520400795
30,1,1,8310.79800020422,1634.7580752915692,11112.648714075
30,1,1,5656.998000204219,0.0,7308.6468021
30,1,1,9460.54285477422,3803.54485457,3803.54485457
30,1,1,6865.69183130211,0.0,3085.647263775
30,1,1,4896.44910849211,0.0,1969.2427228099998
30,1,1,4069.82860252,0.0,1070.51455875
30,1,1,3456.4646404,0.0,613.36396212
31,1,1,3853.40438787,396.93974747,396.93974747
31,1,1,3853.40438787,279.0843832,279.0843832
31,1,1,4002.01976233,148.61537446,148.61537446
31,1,1,4173.00205265,170.98229032,170.98229032
31,1,1,4173.00205265,0.0,131.38112766
31,1,1,3649.4217954500004,0.0,523.5802571999999
31,1,1,5075.30768288,1425.88588743,1425.88588743
31,1,1,2421.50768288,0.0,2734.62850346
32,1,1,3768.376755554215,3118.68657188,3118.68657188
32,1,1,4229.845672047106,3031.67622831,3031.67622831
32,1,1,7902.652481767106,3672.8068097200003,3672.8068097200003
32,1,1,9552.96789913602,4304.115417368914,4662.067776269999
32,1,1,6899.1678991360195,0.0,5344.57275156
32,1,1,12521.35784347602,5622.18994434,5622.18994434
32,1,1,10439.146109156562,0.0,5219.88949829
32,1,1,8535.988924448127,750.6428152915669,7287.794081585001
33,1,1,6035.181368087044,152.99244363891603,9840.033808705
33,1,1,4442.8647097947205,1061.4833417076775,11327.590736959999
33,1,1,1789.0647097947203,0.0,7241.14700172
33,1,1,4362.280738433638,2573.216028638918,3837.20024205
33,1,1,3084.8284749615286,0.0,3078.37331619
33,1,1,1269.9998829615288,0.0,1814.8285919999998
33,1,1,1269.9998829615288,1067.639184375,1067.639184375
33,1,1,1269.9998829615288,0.0,652.2050255
34,1,1,1269.9998829615288,0.0,453.327098505
34,1,1,974.3353383365288,0.0,295.664544625
34,1,1,1132.455951936529,158.12061359999998,158.12061359999998
34,1,1,1132.455951936529,0.0,179.917455155
34,1,1,1272.9262645165288,140.47031257999998,140.47031257999998
34,1,1,1272.9262645165288,554.15524323,554.15524323
34,1,1,1272.9262645165288,1473.9391521000002,1473.9391521000002
34,1,1,-1380.8737354834714,0.0,2902.2663572100005
35,1,1,-811.3175182834718,3223.3562171999997,3223.3562171999997
35,1,1,-316.85809110347213,3148.25942718,3148.25942718
35,1,1,-2970.6580911034725,0.0,3808.7345298799996
35,1,1,-3783.2455624645563,1841.2125286389173,4826.06915616
35,1,1,-6437.0455624645565,0.0,5579.90643153
35,1,1,-2057.8220227829224,5856.23545578,5856.23545578
35,1,1,2525.882794369969,5512.79868375,5512.79868375
35,1,1,-127.91720563003128,0.0,7631.332868505
36,1,1,4586.005436356234,4713.922641986265,10468.256707300001
36,1,1,2713.548064536776,0.0,11989.308001964999
36,1,1,2713.548064536776,0.0,7897.569577725001
36,1,1,59.74806453677593,0.0,4031.0015058900003
36,1,1,-2594.0519354632243,0.0,3176.3140838
36,1,1,-2594.0519354632243,0.0,1970.953945815
36,1,1,-2594.0519354632243,1113.286134675,1113.286134675
36,1,1,-2594.0519354632243,0.0,696.3467799199999
37,1,1,-2594.0519354632243,0.0,412.19673651000005
37,1,1,-2594.0519354632243,288.87765983500003,288.87765983500003
37,1,1,-2437.116476363224,156.93545909999997,156.93545909999997
37,1,1,-2261.007517693224,176.10895867000002,176.10895867000002
37,1,1,-2124.0216593332243,136.98585835999998,136.98585835999998
37,1,1,-2672.1571176532243,0.0,548.13545832
37,1,1,-2672.1571176532243,1493.23066714,1493.23066714
37,1,1,-2523.6607929732245,2802.29632468,2802.29632468
38,1,1,-5177.460792973225,0.0,3198.7570097
38,1,1,-7831.260792973225,0.0,3182.2198544
38,1,1,-6547.977530368225,3937.083262605,3937.083262605
38,1,1,-2944.216004547684,5084.150801759999,5084.150801759999
38,1,1,1575.2754015378569,5932.66842027,5932.66842027
38,1,1,4454.578194049207,5533.10279251135,6224.1514196200005
38,1,1,7822.683247489207,6021.90505344,6021.90505344
38,1,1,6426.019631128125,1257.1363836389178,8329.150838875
39,1,1,8633.970858072345,4861.7512269442195,11238.789158730002
39,1,1,8151.4264167112615,2171.255558638917,12473.676147999999
39,1,1,6183.670391565478,0.0,7973.8785246
39,1,1,3529.870391565478,0.0,3981.4190431399998
39,1,1,3981.1871945254775,3105.11680296,3105.11680296
39,1,1,2699.1975056718006,0.0,1968.83266944
39,1,1,1566.2098021318006,0.0,1132.98770354
39,1,1,1566.2098021318006,0.0,773.4008254
40,1,1,2646.030574371801,1079.82077224,1079.82077224
40,1,1,2646.030574371801,0.0,485.056234975
40,1,1,2646.030574371801,0.0,430.07006659499996
40,1,1,2646.030574371801,0.0,280.05650998
40,1,1,2720.2892551968007,74.258680825,74.258680825
40,1,1,2512.3451462818007,0.0,207.944108915
40,1,1,2512.3451462818007,415.860214065,415.860214065
40,1,1,1937.3578324104717,0.0,735.97394624
41,1,1,438.0223697854717,0.0,1499.335462625
41,1,1,-2215.7776302145285,0.0,2876.12694963
41,1,1,527.506404979142,4251.03419184,4251.03419184
41,1,1,5476.636321457183,5780.703608865,5780.703608865
41,1,1,5959.217700096098,3136.3813786389155,7509.779022719999
41,1,1,6757.840278735013,3452.4225786389143,7861.672897359999
41,1,1,4671.414225241881,0.0,6717.70776336
41,1,1,2017.6142252418804,0.0,7154.540711129999
42,1,1,-233.1607361192032,403.0250386389166,7904.60249328
42,1,1,6920.0668024807965,7153.227538599999,7153.227538599999
42,1,1,4266.266802480796,0.0,8037.063762240001
42,1,1,1800.5050681613366,0.0,8011.48242601
42,1,1,-449.7285686581222,0.0,6772.242871199999
42,1,1,-3103.5285686581224,0.0,4734.617234
42,1,1,-4834.266942130329,0.0,3256.9185923699997
42,1,1,-4708.788983886113,1929.23950726,1929.23950726
43,1,1,3674.659051489999,0.0,1155.23660414
43,1,1,3674.659051489999,0.0,294.85443912
43,1,1,3674.659051489999,469.62122280000006,469.62122280000006
43,1,1,3674.659051489999,309.136300875,309.136300875
43,1,1,3674.659051489999,78.676256715,78.676256715
43,1,1,3674.659051489999,216.24819143999997,216.24819143999997
43,1,1,3674.659051489999,424.00127541,424.00127541
43,1,1,3674.659051489999,722.14614359,722.14614359
44,1,1,3674.659051489999,1454.82966066,1454.82966066
44,1,1,1020.8590514899988,0.0,2762.5321406300004
44,1,1,-1200.182399871083,432.75854863891846,4049.7679534000004
44,1,1,-2247.070781232168,1606.9116186389151,5611.3115261
44,1,1,748.7127857120522,5649.58356694422,7509.573995375
44,1,1,4369.577842656269,6274.665056944217,8049.789421449999
44,1,1,5944.17613460049,4228.398291944221,7603.423230000001
44,1,1,6865.68928654471,3575.313151944221,7834.31233029
45,1,1,8414.284188488928,4202.394901944219,8990.0119944
45,1,1,6437.274547127847,676.7903586389189,8084.0518864000005
45,1,1,5957.430389981389,2173.955842853543,9160.71024654
45,1,1,3303.6303899813893,0.0,8694.94152636
45,1,1,2807.958786925608,2158.128396944219,7199.724600515
45,1,1,425.7706709534982,0.0,4891.9487445899995
45,1,1,-1158.8134650186114,0.0,3277.7353061400004
45,1,1,-2100.813828490721,0.0,1840.5239417399998
46,1,1,-2100.813828490721,466.54082124999996,466.54082124999996
46,1,1,-2140.19652196283,0.0,223.725166195
46,1,1,-2140.19652196283,180.5035316,180.5035316
46,1,1,-2140.19652196283,200.81617964999998,200.81617964999998
46,1,1,-2140.19652196283,156.03634186,156.03634186
46,1,1,-2140.19652196283,568.91516738,568.91516738
46,1,1,-3502.63013716283,0.0,1362.4336152
46,1,1,-5894.25192413783,0.0,2391.621786975
47,1,1,-8548.051924137832,0.0,2758.48161312
47,1,1,-8997.717527193612,2204.13439694422,2856.732421725
47,1,1,-10867.713213554694,783.8043136389174,3647.300485295
47,1,1,-8695.036951610477,4826.476261944219,4870.77498504
47,1,1,-8018.700682971561,3330.136268638915,5966.910884129999
47,1,1,-4998.8018166570455,5673.698866314516,6614.557315685
47,1,1,-7652.601816657046,0.0,6874.14815684
47,1,1,-7373.317313018131,2933.084503638915,10032.377882475
48,1,1,-5809.865394379217,4217.2519186389145,14055.74039496
48,1,1,-1222.8743874350002,7240.791006944217,16162.671067764999
48,1,1,-3876.6743874350004,0.0,10436.40055425
48,1,1,-6530.474387435001,0.0,5106.220678965
48,1,1,-9184.274387435002,0.0,3864.150755125
48,1,1,-11282.925540907112,0.0,2312.43746406
48,1,1,-12529.465606879221,0.0,1290.5882490600002
48,1,1,-13349.292484659221,0.0,819.82687778
49,1,1,-13349.292484659221,507.95121958000004,507.95121958000004
49,1,1,-13349.292484659221,343.80382042,343.80382042
49,1,1,-13349.292484659221,187.5764536,187.5764536
49,1,1,-13349.292484659221,223.69716252999999,223.69716252999999
49,1,1,-13349.292484659221,167.39182222000002,167.39182222000002
49,1,1,-13349.292484659221,662.015304495,662.015304495
49,1,1,-13349.292484659221,1784.23860459,1784.23860459
49,1,1,-12727.380441984222,3275.712042675,3275.712042675
50,1,1,-12393.831459141744,2987.348982842478,3850.100923045
50,1,1,-11124.319991541744,3923.3114676,3923.3114676
50,1,1,-8869.123024311744,4908.99696723,4908.99696723
50,1,1,-11345.827807522828,177.09521678891588,6472.4737918499995
50,1,1,-6357.497242146578,7642.13056537625,7706.49266688
50,1,1,-609.8519766465797,8401.445265499999,8401.445265499999
50,1,1,3495.9313769923347,6759.583353638915,9002.073567344998
50,1,1,842.1313769923345,0.0,12716.112750835
51,1,1,-1811.6686230076657,0.0,17430.47534403
51,1,1,3898.323865631248,8363.792488638914,19181.764656479998
51,1,1,1244.5238656312476,0.0,12182.806226325
51,1,1,735.7056292701645,2144.981763638917,5947.15930892
51,1,1,-821.2492470909197,1096.845123638916,4401.071751715001
51,1,1,-3436.55419460092,0.0,2615.30494751
51,1,1,-4869.631019750919,0.0,1433.0768251499999
51,1,1,-5766.56394945092,0.0,896.9329296999999
52,1,1,-5766.56394945092,543.72088275,543.72088275
52,1,1,-5766.56394945092,363.21235064,363.21235064
52,1,1,-5766.56394945092,195.3694696,195.3694696
52,1,1,-5766.56394945092,229.56892804,229.56892804
52,1,1,-5766.56394945092,171.14431145,171.14431145
52,1,1,-5766.56394945092,673.4407939499999,673.4407939499999
52,1,1,-7572.277353330919,0.0,1805.7134038799998
52,1,1,-9132.232624692002,1093.8447286389169,3361.0831713899997
53,1,1,-11786.032624692001,0.0,3860.047220315
53,1,1,-10655.943332972001,3783.8892917199996,3783.8892917199996
53,1,1,-8688.968939432001,4620.774393539999,4620.774393539999
53,1,1,-11342.768939432,0.0,5821.520929679999
53,1,1,-7283.315757062001,6713.25318237,6713.25318237
53,1,1,-3152.5291434230876,6784.586613638917,7082.698345565001
53,1,1,-5806.329143423088,0.0,8245.074879374999
53,1,1,-1846.5648297841717,6613.564313638916,11030.716031984999
54,1,1,2395.2362538547313,6895.601083638903,14435.461896875
54,1,1,6287.991832493647,6546.555578638916,15985.40295594
54,1,1,6847.312846132564,3213.1210136389172,10242.867324690002
54,1,1,5804.42498477148,1610.9121386389165,5428.355674320001
54,1,1,4854.295791063832,1703.6708062923522,4337.520465635
54,1,1,2200.4957910638323,0.0,2837.169871
54,1,1,2200.4957910638323,1517.5948428200002,1517.5948428200002
54,1,1,1243.9610910338324,0.0,956.53470003
55,1,1,1243.9610910338324,600.67830825,600.67830825
55,1,1,1243.9610910338324,381.03967471,381.03967471
55,1,1,1243.9610910338324,191.60897936,191.60897936
55,1,1,1243.9610910338324,226.737558965,226.737558965
55,1,1,1243.9610910338324,169.31007233,169.31007233
55,1,1,1243.9610910338324,665.53476324,665.53476324
55,1,1,716.1214784477493,1286.5239194889168,1814.363532075
55,1,1,-1937.678521552251,0.0,3333.7556089199998
56,1,1,-719.2937190822513,3872.18480247,3872.18480247
56,1,1,-3373.0937190822515,0.0,3907.1393592
56,1,1,-1188.198917042252,4838.69480204,4838.69480204
56,1,1,-3841.9989170422523,0.0,6236.47302582
56,1,1,752.848191596665,7248.647108638917,7344.549481200001
56,1,1,1139.6002799893213,3040.5520883926565,7937.468778140001
56,1,1,-1514.199720010679,0.0,8837.007046665
56,1,1,3661.723143628238,7829.722863638917,12451.36323851
57,1,1,8995.66660726715,7987.743463638913,16284.234915519999
57,1,1,13294.47512090608,6952.60851363893,17499.93739956
57,1,1,14243.846984544998,3603.171863638918,11116.641235665
57,1,1,12835.911533183913,1245.8645486389141,5539.52816742
57,1,1,10572.86460682283,390.75307363891625,4147.5847057050005
57,1,1,8039.75937539783,0.0,2533.105231425
57,1,1,6625.17496143783,0.0,1414.5844139600001
57,1,1,6625.17496143783,883.4071665199999,883.4071665199999
58,1,1,6625.17496143783,559.2369055199999,559.2369055199999
58,1,1,6625.17496143783,378.4173328,378.4173328
58,1,1,6625.17496143783,206.18587972,206.18587972
58,1,1,6625.17496143783,229.13187104,229.13187104
58,1,1,6625.17496143783,183.1138719,183.1138719
58,1,1,6625.17496143783,697.25289818,697.25289818
58,1,1,6625.17496143783,1851.81141348,1851.81141348
58,1,1,7304.363117337482,3332.988155899653,3415.34124558
59,1,1,4650.563117337482,0.0,4010.77086883
59,1,1,6032.601254457482,4035.83813712,4035.83813712
59,1,1,3378.801254457482,0.0,5006.548685025
59,1,1,7097.534148096397,6372.532893638916,6476.257285435
59,1,1,11847.401466735313,7403.667318638917,7620.865503680001
59,1,1,13155.244978817162,3961.6435120818505,8265.685567039998
59,1,1,10501.444978817162,0.0,8764.794632559999
59,1,1,14600.22741745608,6752.582438638918,12239.782654320003
60,1,1,11946.427417456081,0.0,16489.374657625
60,1,1,16373.252621094998,7080.625203638916,18045.80456294
60,1,1,14251.578992479997,532.1263713849985,11373.07266384
60,1,1,12503.000002595,905.2210101150013,5555.6092633650005
60,1,1,9962.916956233912,113.71695363891195,4119.3870286500005
60,1,1,7400.438895753912,0.0,2562.47806048
60,1,1,5922.398209088912,0.0,1478.040686665
60,1,1,4872.797376808912,0.0,1049.6008322799998
61,1,1,3422.7683420089124,0.0,1450.0290348
61,1,1,3422.7683420089124,626.412662985,626.412662985
61,1,1,3422.7683420089124,543.246821,543.246821
61,1,1,3422.7683420089124,356.51447743,356.51447743
61,1,1,3422.7683420089124,84.40300330000001,84.40300330000001
61,1,1,3422.7683420089124,261.127042155,261.127042155
61,1,1,3422.7683420089124,532.126371385,532.126371385
61,1,1,3422.7683420089124,905.2210101150001,905.2210101150001
62,1,1,1534.2261396739127,0.0,1888.542202335
62,1,1,2337.835813550895,3457.4096738769827,3584.4652931849996
62,1,1,-315.964186449105,0.0,5290.55871061
62,1,1,-2969.764186449105,0.0,7500.487810095
62,1,1,1676.0895721898114,7299.653758638917,9987.101981
62,1,1,4135.031679330717,5112.742107140906,10757.582425
62,1,1,7916.772787969635,6435.541108638918,10379.409125150001
62,1,1,11337.466826608554,6074.494038638918,10863.49623296
